trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.95, 'e': 0.8520014086554641}",30,0,-124.59582023083141,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
552,False,"{'a': 0.95, 'e': 0.8514774432500848}",20,0,-57.03591758686809,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
553,False,"{'a': 0.95, 'e': 0.8509526263673333}",30,0,-97.02511102858858,"{0: 16, 1: 3, 2: 11, 3: 0, 4: 0}",0
554,False,"{'a': 0.95, 'e': 0.8504269585320262}",20,2,-59.20186050310903,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 0}",1
555,False,"{'a': 0.95, 'e': 0.8499004402698315}",20,0,-68.22501077076635,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
556,False,"{'a': 0.95, 'e': 0.8493730721072673}",20,0,-145.1611875043968,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 3}",0
557,False,"{'a': 0.95, 'e': 0.8488448545717019}",20,0,-138.91230580583957,"{0: 13, 1: 2, 2: 2, 3: 0, 4: 3}",0
558,False,"{'a': 0.95, 'e': 0.8483157881913526}",25,0,-139.75120496278706,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
559,False,"{'a': 0.95, 'e': 0.8477858734952858}",20,0,-20.351205547394144,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
560,False,"{'a': 0.95, 'e': 0.8472551110134161}",20,7,-24.266142815537574,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
561,False,"{'a': 0.95, 'e': 0.846723501276506}",20,0,-94.26897642316348,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
562,False,"{'a': 0.95, 'e': 0.8461910448161652}",20,0,-50.81245185438907,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
563,False,"{'a': 0.95, 'e': 0.8456577421648501}",25,0,-63.61863209895331,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
564,False,"{'a': 0.95, 'e': 0.8451235938558634}",20,7,-20.354445312454605,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 0}",1
565,False,"{'a': 0.95, 'e': 0.8445886004233532}",30,0,-191.41060617281596,"{0: 17, 1: 2, 2: 8, 3: 0, 4: 3}",0
566,False,"{'a': 0.95, 'e': 0.844052762402313}",20,0,-21.112134955555025,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
567,False,"{'a': 0.95, 'e': 0.8435160803285806}",20,0,-169.48925351660208,"{0: 10, 1: 0, 2: 6, 3: 2, 4: 2}",0
568,False,"{'a': 0.95, 'e': 0.8429785547388383}",20,0,-205.62163052198218,"{0: 10, 1: 1, 2: 5, 3: 0, 4: 4}",0
569,False,"{'a': 0.95, 'e': 0.8424401861706114}",20,0,-76.11266388040643,"{0: 12, 1: 6, 2: 0, 3: 1, 4: 1}",0
570,False,"{'a': 0.95, 'e': 0.8419009751622687}",25,8,-25.769228014397836,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
571,False,"{'a': 0.95, 'e': 0.841360922253021}",20,0,-190.61092851221252,"{0: 10, 1: 2, 2: 3, 3: 2, 4: 3}",0
572,False,"{'a': 0.95, 'e': 0.840820027982921}",20,3,-88.94301435517201,"{0: 10, 1: 2, 2: 3, 3: 1, 4: 1}",1
573,False,"{'a': 0.95, 'e': 0.8402782928928632}",20,6,-96.04902400427719,"{0: 7, 1: 1, 2: 4, 3: 1, 4: 1}",1
574,False,"{'a': 0.95, 'e': 0.8397357175245823}",30,0,8.121159780433569,"{0: 27, 1: 2, 2: 1, 3: 0, 4: 0}",0
575,False,"{'a': 0.95, 'e': 0.8391923024206541}",20,0,-163.99402384965086,"{0: 13, 1: 0, 2: 2, 3: 2, 4: 3}",0
576,False,"{'a': 0.95, 'e': 0.8386480481244933}",20,6,-25.405521763094885,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 1}",1
577,False,"{'a': 0.95, 'e': 0.8381029551803544}",25,0,-135.39565090280294,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
578,False,"{'a': 0.95, 'e': 0.8375570241333301}",25,0,-109.43378310228906,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
579,False,"{'a': 0.95, 'e': 0.8370102555293514}",35,0,-137.9372501642025,"{0: 21, 1: 2, 2: 9, 3: 3, 4: 0}",0
580,False,"{'a': 0.95, 'e': 0.8364626499151869}",25,0,-70.03387765015088,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
581,False,"{'a': 0.95, 'e': 0.8359142078384423}",20,0,-181.03759190015077,"{0: 8, 1: 4, 2: 5, 3: 0, 4: 3}",0
582,False,"{'a': 0.95, 'e': 0.8353649298475594}",25,11,3.567302431799262,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
583,False,"{'a': 0.95, 'e': 0.8348148164918164}",20,10,1.6354715654662968,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
584,False,"{'a': 0.95, 'e': 0.8342638683213264}",30,0,-172.1137340065559,"{0: 19, 1: 3, 2: 4, 3: 1, 4: 3}",0
585,False,"{'a': 0.95, 'e': 0.8337120858870376}",25,0,-108.50287696447789,"{0: 17, 1: 0, 2: 5, 3: 2, 4: 1}",0
586,False,"{'a': 0.95, 'e': 0.8331594697407324}",20,0,-102.94263237067713,"{0: 12, 1: 3, 2: 2, 3: 2, 4: 1}",0
587,False,"{'a': 0.95, 'e': 0.8326060204350269}",20,0,-37.89226347110714,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
588,False,"{'a': 0.95, 'e': 0.8320517385233703}",25,0,-142.74347986715838,"{0: 15, 1: 1, 2: 6, 3: 1, 4: 2}",0
589,False,"{'a': 0.95, 'e': 0.8314966245600446}",20,6,7.693056781582939,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
590,False,"{'a': 0.95, 'e': 0.8309406791001634}",20,0,-55.492512377467406,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
591,False,"{'a': 0.95, 'e': 0.8303839026996727}",30,0,-89.74492780607247,"{0: 20, 1: 4, 2: 5, 3: 0, 4: 1}",0
592,False,"{'a': 0.95, 'e': 0.8298262959153483}",20,8,5.902994447266611,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
593,False,"{'a': 0.95, 'e': 0.8292678593047971}",25,14,-23.255119658460547,"{0: 7, 1: 1, 2: 3, 3: 0, 4: 0}",1
594,False,"{'a': 0.95, 'e': 0.8287085934264558}",20,0,-101.82935439411618,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
595,False,"{'a': 0.95, 'e': 0.8281484988395901}",20,0,-61.95774606065561,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
596,False,"{'a': 0.95, 'e': 0.8275875761042946}",35,0,-160.12223698405654,"{0: 22, 1: 3, 2: 7, 3: 1, 4: 2}",0
597,False,"{'a': 0.95, 'e': 0.8270258257814919}",25,0,-243.54455012164243,"{0: 10, 1: 2, 2: 8, 3: 2, 4: 3}",0
598,False,"{'a': 0.95, 'e': 0.8264632484329323}",25,0,-43.8120509233,"{0: 19, 1: 3, 2: 2, 3: 0, 4: 1}",0
599,False,"{'a': 0.95, 'e': 0.8258998446211931}",20,0,-106.07612084511652,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
600,False,"{'a': 0.95, 'e': 0.8253356149096783}",25,7,-57.05549259919878,"{0: 12, 1: 1, 2: 3, 3: 2, 4: 0}",1
601,False,"{'a': 0.95, 'e': 0.8247705598626173}",25,19,-2.980251140020142,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
602,False,"{'a': 0.95, 'e': 0.8242046800450651}",20,0,-68.7347083035199,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
603,False,"{'a': 0.95, 'e': 0.8236379760229016}",25,10,2.7160654068024934,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
604,False,"{'a': 0.95, 'e': 0.8230704483628307}",25,0,-93.9864129179079,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
605,False,"{'a': 0.95, 'e': 0.82250209763238}",25,0,-94.99297529385967,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
606,False,"{'a': 0.95, 'e': 0.8219329243999003}",25,0,-115.50580697206806,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
607,False,"{'a': 0.95, 'e': 0.8213629292345646}",20,0,-110.4171763393452,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
608,False,"{'a': 0.95, 'e': 0.8207921127063681}",30,0,-163.37570630277622,"{0: 16, 1: 5, 2: 6, 3: 1, 4: 2}",1
609,False,"{'a': 0.95, 'e': 0.8202204753861273}",30,12,-16.5464395780287,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
610,False,"{'a': 0.95, 'e': 0.8196480178454795}",25,6,-12.815815087828613,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 0}",1
611,False,"{'a': 0.95, 'e': 0.8190747406568822}",25,0,-168.93465889407918,"{0: 12, 1: 4, 2: 4, 3: 4, 4: 1}",0
612,False,"{'a': 0.95, 'e': 0.8185006443936125}",25,0,-90.60112460835774,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
613,False,"{'a': 0.95, 'e': 0.8179257296297665}",25,10,-32.04875748370386,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
614,False,"{'a': 0.95, 'e': 0.8173499969402591}",20,12,-92.30844315620793,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 2}",1
615,False,"{'a': 0.95, 'e': 0.8167734469008229}",20,0,-58.23354825361637,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
616,False,"{'a': 0.95, 'e': 0.8161960800880078}",20,0,-88.02900351829615,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
617,False,"{'a': 0.95, 'e': 0.8156178970791806}",30,0,-89.38167597719855,"{0: 22, 1: 3, 2: 2, 3: 2, 4: 1}",0
618,False,"{'a': 0.95, 'e': 0.8150388984525244}",25,0,-132.82872044469016,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
619,False,"{'a': 0.95, 'e': 0.8144590847870377}",25,0,-24.427388486848933,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
620,False,"{'a': 0.95, 'e': 0.8138784566625339}",20,3,-37.623379171983224,"{0: 10, 1: 3, 2: 4, 3: 0, 4: 0}",1
621,False,"{'a': 0.95, 'e': 0.8132970146596414}",20,0,-54.14745023148096,"{0: 12, 1: 2, 2: 6, 3: 0, 4: 0}",0
622,False,"{'a': 0.95, 'e': 0.812714759359802}",30,0,-209.1692990624177,"{0: 18, 1: 3, 2: 4, 3: 1, 4: 4}",0
623,False,"{'a': 0.95, 'e': 0.812131691345271}",20,0,-51.558556893791504,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
624,False,"{'a': 0.95, 'e': 0.8115478111991162}",25,0,-86.11317955921889,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",1
625,False,"{'a': 0.95, 'e': 0.8109631195052179}",20,0,-53.739505673512014,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
626,False,"{'a': 0.95, 'e': 0.8103776168482677}",30,0,-113.93226678399145,"{0: 18, 1: 4, 2: 7, 3: 0, 4: 1}",0
627,False,"{'a': 0.95, 'e': 0.8097913038137682}",20,0,-11.089899828939325,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
628,False,"{'a': 0.95, 'e': 0.8092041809880323}",25,0,-132.11166985908707,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
629,False,"{'a': 0.95, 'e': 0.8086162489581828}",20,0,-69.08515447805435,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
630,False,"{'a': 0.95, 'e': 0.8080275083121519}",20,0,-53.82282689012648,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
631,False,"{'a': 0.95, 'e': 0.8074379596386799}",25,5,-71.28512128538975,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 2}",1
632,False,"{'a': 0.95, 'e': 0.8068476035273155}",25,0,-89.65999705537862,"{0: 13, 1: 6, 2: 4, 3: 2, 4: 0}",0
633,False,"{'a': 0.95, 'e': 0.806256440568415}",25,3,-139.02374810858436,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 2}",1
634,False,"{'a': 0.95, 'e': 0.8056644713531409}",20,0,-89.67285749161496,"{0: 13, 1: 0, 2: 5, 3: 1, 4: 1}",0
635,False,"{'a': 0.95, 'e': 0.8050716964734628}",25,0,-70.80471419131207,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
636,False,"{'a': 0.95, 'e': 0.8044781165221552}",30,12,-33.33895541384049,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 0}",1
637,False,"{'a': 0.95, 'e': 0.8038837320927981}",20,13,-9.677383617909019,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
638,False,"{'a': 0.95, 'e': 0.8032885437797759}",30,14,-19.316734252273452,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 0}",1
639,False,"{'a': 0.95, 'e': 0.8026925521782768}",25,7,-132.50277685898592,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 3}",1
640,False,"{'a': 0.95, 'e': 0.8020957578842927}",30,0,-123.38238125598549,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",0
641,False,"{'a': 0.95, 'e': 0.8014981614946173}",25,0,-41.31525573808501,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
642,False,"{'a': 0.95, 'e': 0.8008997636068472}",20,13,-24.097699972091263,"{0: 4, 1: 2, 2: 0, 3: 1, 4: 0}",1
643,False,"{'a': 0.95, 'e': 0.8003005648193803}",20,0,-112.77466264711836,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
644,False,"{'a': 0.95, 'e': 0.7997005657314152}",20,0,-19.627299739330414,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
645,False,"{'a': 0.95, 'e': 0.7990997669429512}",25,0,-69.57390121472864,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
646,False,"{'a': 0.95, 'e': 0.7984981690547867}",20,0,-107.66001054518097,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
647,False,"{'a': 0.95, 'e': 0.7978957726685196}",30,0,-308.6321443138993,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 6}",0
648,False,"{'a': 0.95, 'e': 0.7972925783865465}",20,0,-109.02199588025739,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
649,False,"{'a': 0.95, 'e': 0.7966885868120613}",30,0,-139.0010874189786,"{0: 20, 1: 1, 2: 6, 3: 1, 4: 2}",0
650,False,"{'a': 0.95, 'e': 0.7960837985490559}",25,11,-52.14264473395404,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
651,False,"{'a': 0.95, 'e': 0.795478214202318}",25,11,-26.156902556997366,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
652,False,"{'a': 0.95, 'e': 0.7948718343774324}",25,0,-86.16806599490151,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
653,False,"{'a': 0.95, 'e': 0.7942646596807786}",25,10,-18.109847998470062,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 0}",1
654,False,"{'a': 0.95, 'e': 0.7936566907195313}",30,0,-93.77091213351905,"{0: 22, 1: 3, 2: 3, 3: 0, 4: 2}",0
655,False,"{'a': 0.95, 'e': 0.7930479281016595}",20,0,-76.98487736184377,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
656,False,"{'a': 0.95, 'e': 0.7924383724359255}",25,0,-79.63028224652358,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
657,False,"{'a': 0.95, 'e': 0.7918280243318853}",20,0,-106.37964795481672,"{0: 12, 1: 2, 2: 3, 3: 2, 4: 1}",0
658,False,"{'a': 0.95, 'e': 0.7912168843998866}",25,4,-16.439037941962948,"{0: 15, 1: 5, 2: 1, 3: 0, 4: 0}",1
659,False,"{'a': 0.95, 'e': 0.7906049532510695}",20,0,-73.71125533496465,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
660,False,"{'a': 0.95, 'e': 0.7899922314973651}",20,0,-101.89122682216349,"{0: 12, 1: 4, 2: 2, 3: 0, 4: 2}",0
661,False,"{'a': 0.95, 'e': 0.789378719751495}",25,3,5.062022653110289,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
662,False,"{'a': 0.95, 'e': 0.7887644186269709}",25,4,-77.6900998980415,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 1}",1
663,False,"{'a': 0.95, 'e': 0.7881493287380938}",20,0,-149.80035080544982,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
664,False,"{'a': 0.95, 'e': 0.7875334506999538}",20,3,-122.38891718632247,"{0: 7, 1: 4, 2: 3, 3: 2, 4: 1}",1
665,False,"{'a': 0.95, 'e': 0.7869167851284287}",20,0,-38.72990246553108,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
666,False,"{'a': 0.95, 'e': 0.7862993326401839}",30,0,-83.60251286354656,"{0: 19, 1: 3, 2: 7, 3: 1, 4: 0}",0
667,False,"{'a': 0.95, 'e': 0.7856810938526722}",20,0,-38.06394266926725,"{0: 16, 1: 1, 2: 1, 3: 2, 4: 0}",0
668,False,"{'a': 0.95, 'e': 0.785062069384132}",20,0,-65.13447794439874,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
669,False,"{'a': 0.95, 'e': 0.7844422598535878}",25,0,-65.66135723023628,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
670,False,"{'a': 0.95, 'e': 0.7838216658808492}",25,0,-192.82342712796145,"{0: 14, 1: 4, 2: 1, 3: 3, 4: 3}",0
671,False,"{'a': 0.95, 'e': 0.7832002880865101}",20,12,-19.757288406666923,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
672,False,"{'a': 0.95, 'e': 0.7825781270919481}",30,14,-74.03264460623855,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 2}",1
673,False,"{'a': 0.95, 'e': 0.7819551835193241}",25,0,-91.50056998915495,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
674,False,"{'a': 0.95, 'e': 0.781331457991582}",20,5,-65.92702050624364,"{0: 8, 1: 5, 2: 1, 3: 0, 4: 1}",1
675,False,"{'a': 0.95, 'e': 0.7807069511324468}",20,0,-144.63527640140276,"{0: 8, 1: 4, 2: 5, 3: 2, 4: 1}",0
676,False,"{'a': 0.95, 'e': 0.7800816635664256}",20,0,-98.1357275914142,"{0: 11, 1: 1, 2: 5, 3: 3, 4: 0}",0
677,False,"{'a': 0.95, 'e': 0.7794555959188059}",25,0,-135.99069504354316,"{0: 16, 1: 3, 2: 3, 3: 0, 4: 3}",0
678,False,"{'a': 0.95, 'e': 0.7788287488156552}",20,0,-50.10033194444983,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
679,False,"{'a': 0.95, 'e': 0.7782011228838206}",25,9,-16.25862468209477,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
680,False,"{'a': 0.95, 'e': 0.7775727187509279}",20,0,-119.04237053767984,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 3}",0
681,False,"{'a': 0.95, 'e': 0.7769435370453812}",25,0,-152.5120260636489,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
682,False,"{'a': 0.95, 'e': 0.7763135783963624}",25,16,3.287170259759683,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
683,False,"{'a': 0.95, 'e': 0.7756828434338298}",25,0,-84.93930670400094,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",0
684,False,"{'a': 0.95, 'e': 0.7750513327885183}",25,0,-118.66128168932707,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
685,False,"{'a': 0.95, 'e': 0.7744190470919388}",20,0,-23.88237992691832,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
686,False,"{'a': 0.95, 'e': 0.7737859869763766}",20,0,-30.76736597424961,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
687,False,"{'a': 0.95, 'e': 0.7731521530748919}",20,0,-73.42927725054825,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
688,False,"{'a': 0.95, 'e': 0.7725175460213186}",35,3,-116.68815354322206,"{0: 20, 1: 5, 2: 4, 3: 2, 4: 1}",1
689,False,"{'a': 0.95, 'e': 0.7718821664502636}",30,0,-181.40310301158777,"{0: 20, 1: 3, 2: 3, 3: 0, 4: 4}",0
690,False,"{'a': 0.95, 'e': 0.7712460149971065}",25,0,-116.18461723961593,"{0: 12, 1: 7, 2: 4, 3: 1, 4: 1}",0
691,False,"{'a': 0.95, 'e': 0.7706090922979988}",20,0,-83.4208576848174,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
692,False,"{'a': 0.95, 'e': 0.7699713989898629}",25,11,-43.49500467896168,"{0: 9, 1: 0, 2: 4, 3: 1, 4: 0}",1
693,False,"{'a': 0.95, 'e': 0.7693329357103922}",25,0,-84.49540406156311,"{0: 15, 1: 5, 2: 3, 3: 2, 4: 0}",0
694,False,"{'a': 0.95, 'e': 0.7686937030980499}",20,6,-33.81977362005792,"{0: 10, 1: 1, 2: 2, 3: 1, 4: 0}",1
695,False,"{'a': 0.95, 'e': 0.7680537017920686}",20,0,-52.663918997779085,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
696,False,"{'a': 0.95, 'e': 0.7674129324324493}",25,0,-135.2526923132378,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
697,False,"{'a': 0.95, 'e': 0.7667713956599618}",20,0,-74.02510949828338,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
698,False,"{'a': 0.95, 'e': 0.7661290921161423}",25,0,-65.89662916917206,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
699,False,"{'a': 0.95, 'e': 0.7654860224432947}",20,6,10.827636151734149,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
700,False,"{'a': 0.95, 'e': 0.7648421872844884}",25,14,-13.210417167059694,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
701,False,"{'a': 0.95, 'e': 0.7641975872835586}",30,0,-201.2330870196092,"{0: 16, 1: 4, 2: 6, 3: 1, 4: 3}",0
702,False,"{'a': 0.95, 'e': 0.7635522230851051}",20,7,-67.37365544675089,"{0: 7, 1: 2, 2: 3, 3: 0, 4: 1}",1
703,False,"{'a': 0.95, 'e': 0.7629060953344922}",25,0,-9.865400135650386,"{0: 22, 1: 1, 2: 1, 3: 1, 4: 0}",0
704,False,"{'a': 0.95, 'e': 0.7622592046778476}",30,0,-85.65143700405172,"{0: 20, 1: 6, 2: 2, 3: 1, 4: 1}",0
705,False,"{'a': 0.95, 'e': 0.7616115517620617}",20,0,-93.1019676378876,"{0: 12, 1: 0, 2: 5, 3: 3, 4: 0}",0
706,False,"{'a': 0.95, 'e': 0.7609631372347876}",20,0,-37.58881283349706,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
707,False,"{'a': 0.95, 'e': 0.7603139617444397}",25,0,-53.77155877208306,"{0: 15, 1: 8, 2: 1, 3: 1, 4: 0}",0
708,False,"{'a': 0.95, 'e': 0.7596640259401933}",25,0,-116.98092552061662,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 3}",0
709,False,"{'a': 0.95, 'e': 0.7590133304719844}",30,0,-105.5830562740624,"{0: 22, 1: 1, 2: 5, 3: 0, 4: 2}",0
710,False,"{'a': 0.95, 'e': 0.7583618759905082}",20,0,-83.40025192133298,"{0: 14, 1: 3, 2: 0, 3: 2, 4: 1}",0
711,False,"{'a': 0.95, 'e': 0.7577096631472192}",25,4,-163.3298461345303,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 3}",1
712,False,"{'a': 0.95, 'e': 0.7570566925943303}",20,0,-74.97246850564136,"{0: 13, 1: 1, 2: 3, 3: 3, 4: 0}",0
713,False,"{'a': 0.95, 'e': 0.7564029649848117}",20,0,-63.00653914844904,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
714,False,"{'a': 0.95, 'e': 0.7557484809723913}",25,18,5.429562951930902,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
715,False,"{'a': 0.95, 'e': 0.7550932412115529}",25,0,-95.13824307763672,"{0: 17, 1: 2, 2: 4, 3: 0, 4: 2}",0
716,False,"{'a': 0.95, 'e': 0.7544372463575362}",20,7,-11.966108941398158,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
717,False,"{'a': 0.95, 'e': 0.753780497066336}",25,0,-92.19460579217454,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
718,False,"{'a': 0.95, 'e': 0.7531229939947015}",35,19,10.42810868570062,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.95, 'e': 0.7524647378001358}",25,0,-76.40876201866675,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
720,False,"{'a': 0.95, 'e': 0.751805729140895}",30,0,-63.85874003678598,"{0: 21, 1: 5, 2: 3, 3: 0, 4: 1}",0
721,False,"{'a': 0.95, 'e': 0.7511459686759877}",20,0,-88.14352225797283,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
722,False,"{'a': 0.95, 'e': 0.7504854570651743}",25,8,-72.40816328475465,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
723,False,"{'a': 0.95, 'e': 0.7498241949689665}",20,0,-16.277562111053825,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
724,False,"{'a': 0.95, 'e': 0.7491621830486261}",20,0,-70.81502393565137,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
725,False,"{'a': 0.95, 'e': 0.7484994219661651}",20,0,-24.803618449446816,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",0
726,False,"{'a': 0.95, 'e': 0.7478359123843445}",25,18,10.691419941824876,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.95, 'e': 0.7471716549666739}",30,0,-103.35169565028218,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
728,False,"{'a': 0.95, 'e': 0.7465066503774105}",25,0,-98.9526937773491,"{0: 17, 1: 1, 2: 4, 3: 2, 4: 1}",0
729,False,"{'a': 0.95, 'e': 0.745840899281559}",20,9,-1.4802084144098107,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
730,False,"{'a': 0.95, 'e': 0.7451744023448704}",20,0,-78.44712488723974,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
731,False,"{'a': 0.95, 'e': 0.7445071602338416}",20,0,-155.50745227346158,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 3}",0
732,False,"{'a': 0.95, 'e': 0.7438391736157144}",25,0,-80.0162324351573,"{0: 17, 1: 1, 2: 4, 3: 3, 4: 0}",1
733,False,"{'a': 0.95, 'e': 0.7431704431584757}",25,0,-137.5354260114823,"{0: 14, 1: 4, 2: 5, 3: 0, 4: 2}",0
734,False,"{'a': 0.95, 'e': 0.7425009695308558}",25,0,-174.65509652516428,"{0: 15, 1: 1, 2: 5, 3: 1, 4: 3}",0
